trial,roc_auc_mean,roc_auc_std,value,n_estimators,contamination,max_samples,max_features
20,0.7677658629169132,0.011257341875856083,0.7565085210410571,149,0.002327500548609946,0.4548095639087222,0.6364136053662968
21,0.7718881192149811,0.009790518371579033,0.7620976008434021,230,0.0018793423156027514,0.6278103595903395,0.6131613011614667
22,0.7744808585519272,0.010892166026835058,0.7635886925250921,207,0.0015185581943618922,0.723718555145384,0.39926520424375306
23,0.7681053321542524,0.012428498886264398,0.755676833267988,174,0.002284936933786894,0.5509560621349077,0.6716964067362544
24,0.7721599367138607,0.012159294467472655,0.7600006422463881,219,0.0021929271221621137,0.7543838467102126,0.41660667301650917
25,0.7713458553796204,0.012991183527612436,0.758354671852008,97,0.0019022261574990404,0.55596373903203,0.8870656176789156
26,0.7686270282686739,0.010577005286148173,0.7580500229825258,147,0.002167884183911721,0.7638090517447946,0.8889891706772381
27,0.7665580202078381,0.009319718430419564,0.7572383017774186,206,0.0018178142089996954,0.7214051943889167,0.3112119145137281
28,0.7727809582841896,0.0070926807364027665,0.7656882775477868,145,0.002917181337761153,0.8331869097291797,0.4806603132306323
29,0.7690461412614307,0.016575295963758663,0.752470845297672,174,0.0026597777682900977,0.659145787293645,0.6724486625483881
30,0.7683625653340732,0.011498828811148226,0.7568637365229249,191,0.00321873244794716,0.6010576959335829,0.6937110454555548
31,0.7731510774863324,0.010428034165528554,0.7627230433208039,253,0.00280644557938585,0.5857417678383012,0.3990894856272286
32,0.7664969450877607,0.010334921519271706,0.7561620235684889,170,0.0032801113924413056,0.5716195751802327,0.6506056024685236
33,0.7675770674488301,0.00950643557009026,0.7580706318787399,67,0.0030385501750351067,0.5923419460409414,0.44895757654405644
34,0.7769724465349791,0.009695975628088764,0.7672764709068903,188,0.002630704574424321,0.7333782646656034,0.4093666209108876
35,0.7746755002291404,0.009093323172179842,0.7655821770569606,195,0.0022129263745033325,0.6331149167299266,0.4519803052041576
36,0.7647802273854085,0.01265084027291968,0.7521293871124889,185,0.0013954432411977184,0.5229407152958829,0.42681799521904445
37,0.767093375311152,0.009094968539112775,0.7579984067720392,43,0.0029572030892200023,0.7270386531769439,0.7470382893804142
38,0.7666143491270526,0.01273348341588572,0.7538808657111669,164,0.002318188897302166,0.7100364100633423,0.6930168210010534
39,0.783929443246056,0.00970601605136107,0.7742234271946948,194,0.0024555111697485213,0.9080365662344663,0.5258110154244413
40,0.7689227347385705,0.007821939128654495,0.7611007956099161,152,0.0015821910994978162,0.647756644659232,0.6207528733572433
41,0.7726284284309346,0.01431262791381621,0.7583158005171184,182,0.0027663227193108243,0.7882509389355098,0.3959709319497956
42,0.7646729907775709,0.014299135308297767,0.7503738554692732,124,0.0018188472416121252,0.8463790259261248,0.591058439339659
43,0.7728020277400998,0.011530523271331939,0.7612715044687678,99,0.002827988103987794,0.8661664061308405,0.5624148968119206
44,0.7729534146486162,0.010649209686447746,0.7623042049621684,120,0.0028701996773117418,0.7172223215032016,0.5594322268146477
45,0.77425938920921,0.01149795386568336,0.7627614353435267,183,0.002944660658253424,0.9074179484555172,0.5979476095333549
46,0.7726168420887483,0.012796959262173708,0.7598198828265745,187,0.002095528455409841,0.801997585501192,0.33682563198880855
47,0.7630989905192109,0.010321901785937228,0.7527770887332736,236,0.0020820308043745933,0.7296500753950259,0.36272502795243633
48,0.7709654491104162,0.00822811377031804,0.7627373353400981,142,0.0008373896136396398,0.6212280476516068,0.6066857965045164
49,0.7664356584013108,0.012226502352460521,0.7542091560488503,173,0.002746450128545854,0.7813799650965584,0.5915068122894944
